dataset_id,view,idx,label,label_raw,T,mean_contact,frames_allzero_ratio,frames_allone_ratio,active_ch_mean,active_ch_std
john_2328,excluded,1252,LESSON,lesson,288,0.04287074,0.743056,0.000000,5.315972,12.244648
john_2328,excluded,1253,DUE,due,225,0.09587814,0.635556,0.000000,11.888889,19.430814
john_2328,excluded,1254,YOU,you,218,0.01945842,0.871560,0.000000,2.412844,7.951356
john_2328,excluded,1255,BIRTHDAY,birthday,341,0.11217009,0.504399,0.000000,13.909091,18.856005
john_2328,excluded,1256,CARS,cars,238,0.03676471,0.714286,0.000000,4.558824,9.236545
john_2328,excluded,1257,SEEN,seen,246,0.13011408,0.504065,0.000000,16.134146,20.482649
john_2328,excluded,1258,PRAYER,prayer,298,0.07753302,0.610738,0.000000,9.614094,17.000259
john_2328,excluded,1259,FORCE,force,299,0.04881864,0.645485,0.000000,6.053512,12.096206
john_2328,excluded,126,SUITE,suite,339,0.08711581,0.551622,0.000000,10.802360,16.814251
john_2328,excluded,1260,PEEK,peek,256,0.18642893,0.453125,0.000000,23.117188,26.894650
john_2328,excluded,1261,BARRACKS,barracks,345,0.10285180,0.475362,0.000000,12.753623,18.069757
john_2328,excluded,1262,PICTURE,picture,327,0.19219197,0.382263,0.000000,23.831804,26.817753
john_2328,excluded,1263,TO,to,189,0.07578085,0.735450,0.000000,9.396825,20.782476
john_2328,excluded,1264,LOVELY,lovely,272,0.09004388,0.613971,0.000000,11.165441,19.569593
john_2328,excluded,1265,WISDOM,wisdom,262,0.06753263,0.645038,0.000000,8.374046,15.358731
john_2328,excluded,1266,OFF,off,196,0.03246379,0.806122,0.000000,4.025510,11.492871
john_2328,excluded,1267,EXPECTANCY,expectancy,368,0.23542689,0.315217,0.000000,29.192935,26.487451
john_2328,excluded,1268,GROWING,growing,283,0.09030548,0.558304,0.000000,11.197880,18.736307
john_2328,excluded,1269,THIS,this,211,0.10476227,0.630332,0.000000,12.990521,22.160122
john_2328,excluded,127,DID,did,256,0.11545489,0.632812,0.000000,14.316406,23.101117
john_2328,excluded,1270,HANDS,hands,246,0.09306976,0.556911,0.000000,11.540650,19.297952
john_2328,excluded,1271,FINE,fine,239,0.06724929,0.635983,0.000000,8.338912,16.003602
john_2328,excluded,1272,TURTLENECK,turtleneck,366,0.20053323,0.357923,0.000000,24.866120,26.028171
john_2328,excluded,1273,SHIRTS,shirts,300,0.10319892,0.520000,0.000000,12.796667,19.128042
john_2328,excluded,1274,PATIO,patio,251,0.14101658,0.565737,0.000000,17.486056,25.907182
john_2328,excluded,1275,FAST,fast,243,0.05771273,0.604938,0.000000,7.156379,13.394007
john_2328,excluded,1276,EVER,ever,210,0.11962366,0.438095,0.000000,14.833333,18.844624
john_2328,excluded,1277,DOES,does,221,0.08330901,0.665158,0.000000,10.330317,18.809703
john_2328,excluded,1278,EXASPERATION,exasperation,403,0.19594973,0.344913,0.000000,24.297767,24.742258
john_2328,excluded,1279,BROWN,brown,265,0.09616555,0.490566,0.000000,11.924528,19.066170
john_2328,excluded,128,SADDLES,saddles,332,0.14292654,0.427711,0.000000,17.722892,20.821712
john_2328,excluded,1280,QUITE,quite,291,0.06010974,0.529210,0.000000,7.453608,12.370862
john_2328,excluded,1281,TAKE,take,227,0.15226659,0.444934,0.000000,18.881057,24.463385
john_2328,excluded,1282,PREVAILING,prevailing,357,0.13361796,0.445378,0.000000,16.568627,20.998704
john_2328,excluded,1283,NEED,need,233,0.14048872,0.429185,0.000000,17.420601,21.551493
john_2328,excluded,1284,YOUNG,young,271,0.12745506,0.549815,0.000000,15.804428,25.007795
john_2328,excluded,1285,SIT,sit,183,0.09188260,0.584699,0.000000,11.393443,19.055810
john_2328,excluded,1286,CAPITALIST,capitalist,367,0.14764437,0.414169,0.000000,18.307902,20.133086
john_2328,excluded,1287,WIDER,wider,258,0.11646662,0.550388,0.000000,14.441860,23.205488
john_2328,excluded,1288,INSULATION,insulation,371,0.12296757,0.552561,0.000000,15.247978,24.085606
john_2328,excluded,1289,METER,meter,248,0.16636316,0.467742,0.000000,20.629032,24.398892
john_2328,excluded,129,AWAY,away,283,0.09050496,0.540636,0.000000,11.222615,19.115695
john_2328,excluded,1290,PEANUTS,peanuts,335,0.17072701,0.382090,0.000000,21.170149,25.280475
john_2328,excluded,1291,COTTON,cotton,260,0.07869107,0.661538,0.000000,9.757692,15.894573
john_2328,excluded,1292,PREFER,prefer,258,0.09852463,0.449612,0.000000,12.217054,15.582469
john_2328,excluded,1293,CHALLENGED,challenged,396,0.13155751,0.454545,0.000000,16.313131,20.184200
john_2328,excluded,1294,SERVICE,service,286,0.10230092,0.552448,0.000000,12.685315,17.060329
john_2328,excluded,1295,ZOOM,zoom,222,0.03828829,0.815315,0.000000,4.747748,13.051505
john_2328,excluded,1296,OK,ok,184,0.03151297,0.733696,0.000000,3.907609,8.908176
john_2328,excluded,1297,DARING,daring,262,0.11044078,0.553435,0.000000,13.694656,21.224138
john_2328,excluded,1298,MEDIEVAL,medieval,309,0.18274350,0.446602,0.000000,22.660194,26.504767
john_2328,excluded,1299,RISES,rises,238,0.09968826,0.466387,0.000000,12.361345,19.319616
john_2328,excluded,13,WITHDRAWAL,withdrawal,395,0.17596978,0.377215,0.000000,21.820253,22.341778
john_2328,excluded,130,CARE,care,301,0.12163755,0.531561,0.000000,15.083056,20.668795
john_2328,excluded,1300,SYSTEM,system,297,0.12447051,0.515152,0.000000,15.434343,21.654384
john_2328,excluded,1301,HE,he,168,0.09312596,0.708333,0.000000,11.547619,20.967040
john_2328,excluded,1302,READING,reading,285,0.15234861,0.470175,0.000000,18.891228,23.710952
john_2328,excluded,1303,STOP,stop,226,0.10505281,0.584071,0.000000,13.026549,20.170714
john_2328,excluded,1304,HOUSEKEEPER,housekeeper,367,0.18706601,0.376022,0.000000,23.196185,25.112275
john_2328,excluded,1305,HAD,had,198,0.21183610,0.378788,0.000000,26.267677,27.869357
john_2328,excluded,1306,WELL,well,245,0.10003292,0.644898,0.000000,12.404082,19.737563
john_2328,excluded,1307,WALLET,wallet,347,0.09777354,0.573487,0.000000,12.123919,20.023881
john_2328,excluded,1308,CHILLS,chills,275,0.06750733,0.650909,0.000000,8.370909,14.823834
john_2328,excluded,1309,PROVINCES,provinces,327,0.12715794,0.507645,0.000000,15.767584,20.781250
john_2328,excluded,131,SUNDAY,sunday,330,0.12949658,0.506061,0.000000,16.057576,21.573546
john_2328,excluded,1310,SUCH,such,256,0.08429940,0.585938,0.000000,10.453125,16.845279
john_2328,excluded,1311,AIRPORT,airport,297,0.06120343,0.602694,0.000000,7.589226,13.512419
john_2328,excluded,1312,JUMPED,jumped,301,0.07456328,0.564784,0.000000,9.245847,13.858301
john_2328,excluded,1313,NOR,nor,194,0.05562022,0.757732,0.000000,6.896907,16.278494
john_2328,excluded,1314,LOOSE,loose,248,0.04978538,0.774194,0.000000,6.173387,16.048006
john_2328,excluded,1315,SUCKER,sucker,275,0.11240469,0.472727,0.000000,13.938182,17.631784
john_2328,excluded,1316,KEEP,keep,209,0.15392036,0.411483,0.000000,19.086124,20.911347
john_2328,excluded,1317,BREATHING,breathing,346,0.16453011,0.427746,0.000000,20.401734,24.556244
john_2328,excluded,1318,CORONATION,coronation,372,0.07010926,0.623656,0.000000,8.693548,16.367837
john_2328,excluded,1319,SECOND,second,293,0.13250028,0.546075,0.000000,16.430034,24.931019
john_2328,excluded,132,OBEY,obey,284,0.10287937,0.640845,0.000000,12.757042,22.244657
john_2328,excluded,1320,PREFERRED,preferred,341,0.16651689,0.445748,0.000000,20.648094,25.975500
john_2328,excluded,1321,RECYCLING,recycling,327,0.16908356,0.406728,0.000000,20.966361,24.063920
john_2328,excluded,1322,ELECTRICAL,electrical,407,0.18631608,0.439803,0.000000,23.103194,27.371934
john_2328,excluded,1323,WILLOWS,willows,336,0.07841302,0.613095,0.000000,9.723214,18.492861
john_2328,excluded,1324,ON,on,185,0.03587620,0.762162,0.000000,4.448649,12.362052
john_2328,excluded,1325,BOSS,boss,96,0.01335685,0.000000,0.000000,1.656250,0.474959
john_2328,excluded,1326,SUNSET,sunset,279,0.11374147,0.491039,0.000000,14.103943,21.824158
john_2328,excluded,1327,MAJESTY,majesty,301,0.09974815,0.544850,0.000000,12.368771,19.793961
john_2328,excluded,1328,TOMORROW,tomorrow,318,0.07996044,0.698113,0.000000,9.915094,22.751232
john_2328,excluded,1329,PRESENCE,presence,304,0.20410654,0.391447,0.000000,25.309211,25.229273
john_2328,excluded,133,BATHROOM,bathroom,384,0.12100974,0.546875,0.000000,15.005208,22.392916
john_2328,excluded,1330,FUDGE,fudge,277,0.14390940,0.400722,0.000000,17.844765,20.113247
john_2328,excluded,1331,DIFFICULT,difficult,330,0.12785924,0.533333,0.000000,15.854545,23.860264
john_2328,excluded,1332,FACE,face,227,0.12817962,0.519824,0.000000,15.894273,19.852259
john_2328,excluded,1333,EXCHANGE,exchange,327,0.27912597,0.336391,0.000000,34.611621,29.343566
john_2328,excluded,1334,ACCIDENT,accident,304,0.22095183,0.286184,0.000000,27.398026,26.455327
john_2328,excluded,1335,MAKE,make,229,0.13103958,0.537118,0.000000,16.248908,22.705713
john_2328,excluded,1336,FLYING,flying,269,0.08921933,0.613383,0.000000,11.063197,20.277803
john_2328,excluded,1337,REGISTERED,registered,388,0.18951613,0.425258,0.000000,23.500000,25.735921
john_2328,excluded,1338,KILLER,killer,265,0.07830189,0.562264,0.000000,9.709434,14.069454
john_2328,excluded,1339,ACCEPT,accept,273,0.22663358,0.410256,0.000000,28.102564,26.210275
john_2328,excluded,134,WE,we,220,0.10025660,0.540909,0.000000,12.431818,20.342072
john_2328,excluded,1340,HORN,horn,239,0.05547307,0.627615,0.000000,6.878661,13.721297
john_2328,excluded,1341,IS,is,223,0.02253002,0.820628,0.000000,2.793722,7.883829
john_2328,excluded,1342,WAVES,waves,270,0.10385305,0.570370,0.000000,12.877778,19.382024
john_2328,excluded,1343,DEPARTMENT,department,358,0.20041899,0.393855,0.000000,24.851955,25.649831
john_2328,excluded,1344,SUITE,suite,278,0.13013460,0.615108,0.000000,16.136691,24.361989
john_2328,excluded,1345,CITY,city,222,0.12358326,0.644144,0.000000,15.324324,25.663330
john_2328,excluded,1346,ORGANIZE,organize,335,0.14301878,0.546269,0.000000,17.734328,24.625272
john_2328,excluded,1347,OVERDRAWN,overdrawn,336,0.11919163,0.505952,0.000000,14.779762,21.012305
john_2328,excluded,1348,STRIKE,strike,297,0.15781471,0.508418,0.000000,19.569024,25.953652
john_2328,excluded,1349,LATE,late,244,0.13617134,0.627049,0.000000,16.885246,25.560182
john_2328,excluded,135,SOME,some,271,0.08397810,0.653137,0.000000,10.413284,18.642660
john_2328,excluded,1350,TALKING,talking,284,0.09603589,0.538732,0.000000,11.908451,20.655083
john_2328,excluded,1351,PEERING,peering,303,0.15692537,0.495050,0.000000,19.458746,25.770710
john_2328,excluded,1352,STORE,store,259,0.10032383,0.598456,0.000000,12.440154,19.660617
john_2328,excluded,1353,EVERYDAY,everyday,360,0.14957437,0.438889,0.000000,18.547222,22.651784
john_2328,excluded,1354,LIAR,liar,247,0.03771059,0.732794,0.000000,4.676113,9.447080
john_2328,excluded,1355,FAILURE,failure,320,0.09276714,0.553125,0.000000,11.503125,17.131294
john_2328,excluded,1356,TRAIN,train,239,0.08236604,0.644351,0.000000,10.213389,19.551896
john_2328,excluded,1357,DISTURBANCE,disturbance,424,0.12277465,0.448113,0.000000,15.224057,19.970126
john_2328,excluded,1358,SAY,say,224,0.03762241,0.714286,0.000000,4.665179,9.706379
john_2328,excluded,1359,FAX,fax,205,0.06506688,0.590244,0.000000,8.068293,14.736887
john_2328,excluded,136,COTTAGE,cottage,405,0.12013142,0.496296,0.000000,14.896296,19.893522
john_2328,excluded,1360,WOMEN,women,257,0.09238107,0.692607,0.000000,11.455253,20.918383
john_2328,excluded,1361,FAX,fax,202,0.06862823,0.727723,0.000000,8.509901,20.814894
john_2328,excluded,1362,WE,we,174,0.07540786,0.557471,0.000000,9.350575,18.105314
john_2328,excluded,1363,DOWN,down,238,0.07024261,0.718487,0.000000,8.710084,17.843978
john_2328,excluded,1364,STATEMENT,statement,333,0.16160515,0.429429,0.000000,20.039039,21.784123
john_2328,excluded,1365,ABOUT,about,250,0.09506452,0.660000,0.000000,11.788000,20.346770
john_2328,excluded,1366,MAIL,mail,245,0.03278473,0.481633,0.000000,4.065306,6.910198
john_2328,excluded,1367,EAT,eat,203,0.20312252,0.359606,0.000000,25.187192,29.219307
john_2328,excluded,1368,LAND,land,221,0.09159247,0.642534,0.000000,11.357466,18.965408
john_2328,excluded,1369,CROWDED,crowded,347,0.17414242,0.518732,0.000000,21.593660,27.280045
john_2328,excluded,137,SHE,she,283,0.08497663,0.639576,0.000000,10.537102,15.968870
john_2328,excluded,1370,YOU,you,195,0.03341605,0.830769,0.000000,4.143590,12.826651
john_2328,excluded,1371,COOLED,cooled,268,0.14064757,0.682836,0.000000,17.440299,28.524279
john_2328,excluded,1372,MINUTE,minute,290,0.13712458,0.479310,0.000000,17.003448,23.313826
john_2328,excluded,1373,MEN,men,197,0.09554609,0.649746,0.000000,11.847716,21.583909
john_2328,excluded,1374,QUARTER,quarter,317,0.17416302,0.353312,0.000000,21.596215,23.515235
john_2328,excluded,1375,AFRAID,afraid,286,0.10173697,0.534965,0.000000,12.615385,23.510576
john_2328,excluded,1376,DOLPHINS,dolphins,315,0.14142345,0.539683,0.000000,17.536508,25.155285
john_2328,excluded,1377,MISSION,mission,289,0.06577185,0.674740,0.000000,8.155709,15.485007
john_2328,excluded,1378,STAYING,staying,298,0.10475752,0.486577,0.000000,12.989933,18.743139
john_2328,excluded,1379,ALWAYS,always,277,0.09013625,0.537906,0.000000,11.176895,16.159218
john_2328,excluded,138,POISONOUS,poisonous,408,0.06844956,0.583333,0.000000,8.487745,14.621192
john_2328,excluded,1380,BLOW,blow,251,0.07386583,0.717131,0.000000,9.159363,18.677343
john_2328,excluded,1381,MORTGAGE,mortgage,318,0.20924630,0.364780,0.000000,25.946541,26.288798
john_2328,excluded,1382,SEASON,season,253,0.08536274,0.604743,0.000000,10.584980,18.771922
john_2328,excluded,1383,COMMUNICATE,communicate,417,0.13908873,0.455635,0.000000,17.247002,23.118377
john_2328,excluded,1384,WANTS,wants,251,0.12996401,0.486056,0.000000,16.115538,21.876113
john_2328,excluded,1385,ENVIRONMENT,environment,376,0.21147907,0.117021,0.000000,26.223404,22.665188
john_2328,excluded,1386,FOUND,found,219,0.13474002,0.552511,0.000000,16.707763,26.689086
john_2328,excluded,1387,GLANCE,glance,95,0.01960951,0.315789,0.000000,2.431579,2.024339
john_2328,excluded,1388,ZERO,zero,203,0.09657556,0.694581,0.000000,11.975369,22.497605
john_2328,excluded,1389,EXCEED,exceed,313,0.22505926,0.418530,0.000000,27.907348,28.202956
john_2328,excluded,139,SUMMIT,summit,371,0.08873141,0.504043,0.000000,11.002695,17.245258
john_2328,excluded,1390,PENALTY,penalty,272,0.13754151,0.518382,0.000000,17.055147,23.501109
john_2328,excluded,1391,MIND,mind,221,0.08210480,0.533937,0.000000,10.180995,16.369981
john_2328,excluded,1392,PIES,pies,218,0.07879550,0.711009,0.000000,9.770642,19.187454
john_2328,excluded,1393,PLAYED,played,289,0.15043532,0.525952,0.000000,18.653979,24.900869
john_2328,excluded,1394,SEEMS,seems,242,0.13073180,0.570248,0.000000,16.210744,23.993306
john_2328,excluded,1395,GRANITE,granite,301,0.14840317,0.438538,0.000000,18.401993,25.080890
john_2328,excluded,1396,PILE,pile,227,0.07890436,0.691630,0.000000,9.784141,18.232520
john_2328,excluded,1397,A,a,147,0.02737547,0.884354,0.000000,3.394558,11.577340
john_2328,excluded,1398,PHOTOGRAPHS,photographs,395,0.17429563,0.440506,0.000000,21.612658,26.477014
john_2328,excluded,1399,VALIUM,valium,270,0.11738351,0.559259,0.000000,14.555556,24.332927
john_2328,excluded,14,DRIVE,drive,269,0.10426910,0.550186,0.000000,12.929368,18.693941
john_2328,excluded,140,ALL,all,209,0.04209755,0.765550,0.000000,5.220096,11.666801
john_2328,excluded,1400,MASK,mask,247,0.11992295,0.530364,0.000000,14.870445,20.362887
john_2328,excluded,1401,PRIZE,prize,246,0.16043798,0.512195,0.000000,19.894309,24.409885
john_2328,excluded,1402,RECRUITMENT,recruitment,377,0.15153589,0.437666,0.000000,18.790451,22.890377
john_2328,excluded,1403,OVERDRAWN,overdrawn,316,0.14232850,0.465190,0.000000,17.648734,23.834079
john_2328,excluded,1404,MAKES,makes,266,0.14106840,0.466165,0.000000,17.492481,21.534243
john_2328,excluded,1405,VISIT,visit,249,0.13939629,0.582329,0.000000,17.285141,25.555731
john_2328,excluded,1406,READING,reading,303,0.17691366,0.432343,0.000000,21.937294,24.643585
john_2328,excluded,1407,PAY,pay,212,0.08444918,0.551887,0.000000,10.471698,15.932172
john_2328,excluded,1408,PLAYING,playing,291,0.12177142,0.539519,0.000000,15.099656,23.008896
john_2328,excluded,1409,ALLIGATOR,alligator,341,0.11883928,0.519062,0.000000,14.736070,20.816912
john_2328,excluded,141,TREASURE,treasure,358,0.14234547,0.446927,0.000000,17.650838,20.975468
john_2328,excluded,1410,RED,red,210,0.07642089,0.666667,0.000000,9.476190,17.082765
john_2328,excluded,1411,ETIQUETTE,etiquette,364,0.24377437,0.318681,0.000000,30.228022,27.087368
john_2328,excluded,1412,JUMPED,jumped,266,0.19524618,0.402256,0.000000,24.210526,24.887734
john_2328,excluded,1413,ODD,odd,196,0.13977123,0.576531,0.000000,17.331633,24.225287
john_2328,excluded,1414,EDITION,edition,313,0.11133155,0.619808,0.000000,13.805112,21.635900
john_2328,excluded,1415,SEAT,seat,221,0.14932127,0.497738,0.000000,18.515837,24.718066
john_2328,excluded,1416,OF,of,174,0.02609381,0.885057,0.000000,3.235632,11.791127
john_2328,excluded,1417,JACKET,jacket,283,0.16593526,0.413428,0.000000,20.575972,23.233575
john_2328,excluded,1418,BULLET,bullet,283,0.13513051,0.551237,0.000000,16.756184,24.042966
john_2328,excluded,1419,IMMEDIATELY,immediately,446,0.17705772,0.439462,0.000000,21.955157,26.896709
john_2328,excluded,142,WAY,way,212,0.05610925,0.655660,0.000000,6.957547,14.412164
john_2328,excluded,1420,TOUCHDOWN,touchdown,399,0.16185625,0.385965,0.000000,20.070175,22.756201
john_2328,excluded,1421,STRANGERS,strangers,352,0.18869135,0.372159,0.000000,23.397727,24.631968
john_2328,excluded,1422,SEES,sees,221,0.17563129,0.488688,0.000000,21.778281,26.925919
john_2328,excluded,1423,EXASPERATION,exasperation,417,0.21052835,0.280576,0.000000,26.105516,26.089100
john_2328,excluded,1424,PIG,pig,187,0.12713472,0.593583,0.000000,15.764706,23.071112
john_2328,excluded,1425,DOUBLE,double,286,0.15948568,0.486014,0.000000,19.776224,24.192821
john_2328,excluded,1426,MONITORED,monitored,373,0.11629767,0.461126,0.000000,14.420912,19.787674
john_2328,excluded,1427,THOROUGHLY,thoroughly,412,0.14020905,0.368932,0.000000,17.385922,22.152146
john_2328,excluded,1428,SWORD,sword,280,0.10362903,0.464286,0.000000,12.850000,17.754446
john_2328,excluded,1429,ELSE,else,248,0.11752081,0.588710,0.000000,14.572581,21.170839
john_2328,excluded,143,COVER,cover,285,0.12153367,0.466667,0.000000,15.070175,20.556349
john_2328,excluded,1430,EXPERIENCE,experience,427,0.22421999,0.316159,0.000000,27.803279,27.854400
john_2328,excluded,1431,ELEVATOR,elevator,351,0.17243360,0.450142,0.000000,21.381766,26.509733
john_2328,excluded,1432,DRINK,drink,279,0.11278761,0.519713,0.000000,13.985663,20.935465
john_2328,excluded,1433,ADDITION,addition,325,0.16471464,0.455385,0.000000,20.424615,26.716138
john_2328,excluded,1434,COMPLETELY,completely,347,0.14267454,0.438040,0.000000,17.691643,22.374337
john_2328,excluded,1435,YOUR,your,220,0.03874633,0.622727,0.000000,4.804545,10.474340
john_2328,excluded,1436,LEAVING,leaving,275,0.18442815,0.447273,0.000000,22.869091,25.619686
john_2328,excluded,1437,EVER,ever,257,0.18394628,0.420233,0.000000,22.809339,26.687969
